index	hash	short_hash	date	author	prefix	category_hint	subject	reachable_from_head_main
586	164b689b6b4fce76788533521e47ca6db1316d61	164b689b	2026-04-22T16:10:40+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強概念設計交接輸出契約	no
587	371e5b6384dcdbef5505bd87e6bdeb328c68ddef	371e5b63	2026-04-22T16:14:25+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman 概念設計主流程與 CLI	no
588	403378429a4d7c6e9cc4b0bbf3ae6a87c16c12a9	40337842	2026-04-22T16:16:45+08:00	林禹安	fix	tests_fixes_hardening	fix: 收斂概念設計套件匯出介面	no
589	babac88a2b827f2188a0c503613035cf4214e1db	babac88a	2026-04-22T16:20:49+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強概念設計主流程 smoke 契約	no
590	9d48e45a7f5b7dae031216ddf50601307f3a78d4	9d48e45a	2026-04-22T16:22:38+08:00	林禹安	fix	tests_fixes_hardening	fix: 補齊概念設計 worker provenance 契約	no
591	f2714e97b081e8e617d19ced955fb19dbbe348c1	f2714e97	2026-04-22T16:26:34+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 概念設計 MVP 契約	no
592	b8709221d879e651729d14cdaf4378c54506bcf5	b8709221	2026-04-22T16:34:39+08:00	林禹安	fix	tests_fixes_hardening	fix: 收斂概念設計安全與 worker 狀態契約	no
593	27eff62ddca27c1d0a8cb8864f131b59bec90529	27eff62d	2026-04-22T16:50:27+08:00	林禹安	fix	aero_avl_vsp_airfoil	fix: 修正 Julia Xfoil worker 套件定義	no
594	d5b5b2c079fccc152f17955f404c951af6e59cd8	d5b5b2c0	2026-04-22T16:55:38+08:00	林禹安	feat	planning_docs_reports	feat: add sliver cluster diagnostics and volume pocket policy	yes
595	c80d8a764758a6a72f17642e2699d46de0cf5115	c80d8a76	2026-04-22T17:18:58+08:00	林禹安	fix	tests_fixes_hardening	fix: center sliver cylinder pockets on cluster midpoint	yes
596	a51a7f6a7566ea2cc410a37ca939c28f8ae383b2	a51a7f6a	2026-04-22T17:41:36+08:00	林禹安	feat	mission_birdman_concept	feat: 擴充 Birdman 上游 concept 設定介面	no
597	52e1d4d8dac0b1e62177ea2eceb54378a47bbeeb	52e1d4d8	2026-04-22T17:42:18+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman concept 的 OpenVSP handoff 匯出	no
598	5bcbc9aff0269a514292971484ba18454abf1231	5bcbc9af	2026-04-22T17:45:38+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 concept pipeline 的 YAML 控制與 VSP 匯出	no
599	c43f0bf4b26347103f34a432aa4f565c922db799	c43f0bf4	2026-04-22T17:52:43+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman concept 安全 gate 接線設計	no
600	90ca720c6f9296b26431ff498944be7b73ea8314	90ca720c	2026-04-22T18:01:07+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman concept 安全 gate 接線實作計劃	no
601	751ac4243866bfc91c0f536e56b70b524d1e93d1	751ac424	2026-04-22T18:14:57+08:00	林禹安	fix	mission_birdman_concept	fix: 正規化 Birdman concept launch stall margin	no
602	7330a9a0bf0263ca72d98c66dd956f36ac2f65f6	7330a9a0	2026-04-22T18:18:59+08:00	林禹安	feat	mission_birdman_concept	feat: 實作 concept safety gate 門檻與 evaluator	no
603	f634bb2f13e08d7eb5bc3f3b97fa27880466b852	f634bb2f	2026-04-22T18:22:55+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強 launch 門檻驗證	no
604	65b740dbbcce0f40c3ac0b705a591d941c20a553	65b740db	2026-04-22T18:26:31+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept 安全摘要判定	no
605	bfec94440928c6904d02779bc649e42cd476bbd4	bfec9444	2026-04-22T18:29:28+08:00	林禹安	fix	tests_fixes_hardening	fix: 限制概念空氣密度高度範圍	no
606	d44a27589c16728231ae5c0ffa4da5276dc829de	d44a2758	2026-04-22T18:33:08+08:00	林禹安	fix	mission_birdman_concept	fix: 改用 Birdman concept 保守安全代表值	no
607	08b6310dc27f253aacf970f9735609b2f8e621fc	08b6310d	2026-04-22T18:40:16+08:00	林禹安	fix	mission_birdman_concept	fix: 修正 Birdman concept trim 邊界浮點誤判	no
608	8abd22821628c7a3f1f7f130d33a487277faa540	8abd2282	2026-04-22T18:40:36+08:00	林禹安	fix	mission_birdman_concept	fix: 修正 Birdman concept bundle 匯出開關契約	no
609	3f6e65650e8322bf7b1842370e5c9f2b853273bd	3f6e6565	2026-04-22T18:44:45+08:00	林禹安	feat	tests_fixes_hardening	feat: add autonomous source-section tip topology repair controller	yes
610	6490c36c4d391e9938b93333e36c3b0ceb7e6aad	6490c36c	2026-04-22T20:40:48+08:00	林禹安	fix	tests_fixes_hardening	fix: 補上 ESP tip TE seam coalesce 並同步更新收尾測試	yes
611	92c33b7208ef6c947b4f512a8650fe3b4ee5f4b0	92c33b72	2026-04-22T20:48:58+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept 真實 Julia XFoil worker	no
612	bc8e15bb90265af5ec8fea050c0f6f05eec96e40	bc8e15bb	2026-04-22T21:09:46+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 凍結 shell_v3 quality baseline regression gate	yes
613	b7398972194589212b3aad910a786d727f8ec21c	b7398972	2026-04-22T21:13:08+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 建立 shell_v3 baseline SU2 coarse CFD route	yes
614	0f748e3d94f7f3c5ea06cf5c96bcac48afc00c93	0f748e3d	2026-04-22T21:19:57+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman 上游概念設計總體路線圖	no
615	186ef29d766fdfd518d5e7f44322fe4a7752a78a	186ef29d	2026-04-22T21:50:06+08:00	林禹安	test	mission_birdman_concept	test: 補強 Birdman concept airfoil-derived safety feedback 測試	no
616	0e6635998f1560c69f9120e63f05717f92893a42	0e663599	2026-04-22T21:50:28+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 加入 Phase-1 airfoil 安全回饋摘要	no
617	733be820591452168fe09c0055d475e0a9397c20	733be820	2026-04-22T22:00:37+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept airfoil-derived safety feedback	no
618	087ca80f1bc14b10896694ee060b53669901fd1e	087ca80f	2026-04-22T22:17:16+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 建立 shell_v3 near-wall meshing study route	yes
619	cba77eaa173891888d9df3fe97fc3a3da1d36a29	cba77eaa	2026-04-22T22:18:50+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept airfoil-aware mission ranking	no
620	c60865c264d9a447eed3199566afb4a64217f3db	c60865c2	2026-04-22T22:42:06+08:00	林禹安	"Revert ""feat"	high_fidelity_mesh_su2	"Revert ""feat: 建立 shell_v3 near-wall meshing study route"""	yes
621	359b93990aecee4c8717e5be2875333e1cce3d4c	359b9399	2026-04-22T23:17:37+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept 的 AVL spanwise 載重入口	no
622	dfca1d5f52d7eec8d060d0ea7b7dff5b4edf7102	dfca1d5f	2026-04-22T23:20:28+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 建立 shell_v3 coarse CFD mesh refinement study	yes
623	ebaab380c56fee9d9b3f3c4d8d6559df218543ae	ebaab380	2026-04-22T23:30:37+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman mission-aware AVL 載重工況計畫	no
624	beb31874b1b060e43a9af45e0018f66dfdb948d1	beb31874	2026-04-22T23:39:05+08:00	林禹安	feat	mission_birdman_concept	feat: 讓 Birdman AVL 載重工況跟 mission 目標連動	no
625	90d86cfef4bbeec41443ce66cf4f234bebe8d3f4	90d86cfe	2026-04-22T23:40:36+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: 預設 SU2 與 Gmsh 使用 4 CPU threads	yes
626	33bb74dd08abf886134e95a247d9cbd068ab250c	33bb74dd	2026-04-22T23:51:59+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman bounded CST inner loop 設計規格	no
627	8134a70310c4e9b5452d10f8016cc3d5919f96b1	8134a703	2026-04-22T23:58:20+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman bounded CST inner loop 實作計畫	no
628	4149ad79246a3ce4b655e2e26065272b40daea11	4149ad79	2026-04-23T00:02:33+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman bounded CST 幾何核心	no
629	c9b6c726f3ade01f0ec417b326b7d09d9f192b15	c9b6c726	2026-04-23T00:10:14+08:00	林禹安	fix	mission_birdman_concept	fix: 修正 Birdman CST 幾何核心驗證與候選語義	no
630	74f1319173c79fecc062a1d2bd617cefb9fdbd36	74f13191	2026-04-23T00:20:32+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman CST 候選選型邏輯	no
631	47ece8baff17217af36751fee16712308d02d389	47ece8ba	2026-04-23T00:25:13+08:00	林禹安	fix	mission_birdman_concept	fix: 修正 Birdman CST 候選結果對應順序	no
632	51982385ea9bdbfd1993d72c8471eb3e48644fcf	51982385	2026-04-23T00:37:14+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman bounded CST 候選管線	no
633	73d1aaef1e2ef384c0f067d6f965f0e384f7d80e	73d1aaef	2026-04-23T00:43:56+08:00	林禹安	fix	mission_birdman_concept	fix: 收斂 Birdman CST 管線接線範圍	no
634	489de6bf0be0eae9cbde3a3d0464a09d9c82f1d5	489de6bf	2026-04-23T00:53:09+08:00	林禹安	fix	mission_birdman_concept	fix: 強化 Birdman CST 選型 adapter 防呆	no
635	a66aacda563b922950771ce630c8ad8d6c44f13f	a66aacda	2026-04-23T00:53:44+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 支援 SU2 threads mpi 可選啟動模式	yes
636	dc58b22dd5f3e9819493d58d3b3e7f9284b6feb4	dc58b22d	2026-04-23T01:31:09+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 新增 shell_v4 half-wing BL Mac-safe meshing route	yes
637	dd60f03217ed33ef60b0464cf188dd498d432b6d	dd60f032	2026-04-23T01:49:09+08:00	林禹安	feat	mission_birdman_concept	feat: 強化 Birdman CST zone 選型評分	no
638	9c51ca3305fb635d83a54ae9cb28f9b989599839	9c51ca33	2026-04-23T02:03:05+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 調整 shell_v4 baseline off-wall volumetric refinement	yes
639	77c4a946faaec6798a2c9cdb95497ddbb08295d8	77c4a946	2026-04-23T02:25:38+08:00	林禹安	feat	mission_birdman_concept	feat: 強化 Birdman station-wise 安全判讀	no
640	fff139061ec56f1167108876119f75181e9e4703	fff13906	2026-04-23T02:47:58+08:00	林禹安	feat	mission_birdman_concept	feat: 切分 Birdman concept 的可行與不可行候選	no
641	12b49ce7542c20c6660c22a8786f841d3888529c	12b49ce7	2026-04-23T09:08:54+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: 改用 MPI 啟動 shell_v4 Mac-safe 求解	yes
642	d342e82ec7c44212ec702f2b8d6586e159e8e1ca	d342e82e	2026-04-23T09:26:19+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman concept safe clmax 與 stall utilization gate	no
643	4c8f663bf4e00d5f86629ffc042e3c7147891051	4c8f663b	2026-04-23T09:44:44+08:00	林禹安	feat	mission_birdman_concept	feat: 強化 Birdman zone airfoil scoring 的功率與結構權衡	no
644	0eb2f31d6af411fe727519b799da79c146438a13	0eb2f31d	2026-04-23T09:48:25+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: 補齊 shell_v4 wall diagnostics 輸出契約	yes
645	2f1607aac85e40c32986e146f4f6b49dace52793	2f1607aa	2026-04-23T09:53:24+08:00	林禹安	feat	mission_birdman_concept	feat: 補上 Birdman local stall 多工況 envelope 檢查	no
646	2cd270c88fc065540f8e1ef361906f6d0a05289a	2cd270c8	2026-04-23T11:10:16+08:00	林禹安	feat	mission_birdman_concept	feat: 擴大 Birdman concept 的 bounded CST 搜尋空間	no
647	65038f22178c39d828b5ffe70d3d29b1dcd5cd9e	65038f22	2026-04-23T11:54:15+08:00	林禹安	feat	mission_birdman_concept	feat: 讓 Birdman Julia XFoil worker 支援常駐模式	no
648	30e767d87777d5b210832ce13a1d3b941f3d7cc8	30e767d8	2026-04-23T11:58:05+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 讓 shell_v4 支援真實主翼 section 幾何	yes
649	0bb9b56591813ad3c2b2c31120ba4fe6d97463ec	0bb9b565	2026-04-23T13:02:39+08:00	林禹安	fix	candidate_go_mode_closure	fix: 改用 BL 生成面關閉真實主翼 root closure	yes
650	4df43b78cfb3abed67fc6bdfe40488218ce4d66b	4df43b78	2026-04-23T13:07:49+08:00	林禹安	feat	mission_birdman_concept	feat: 強化 Birdman airfoil worker 的 physical cache 與 query dedup	no
651	791693f71fd0825476d47962af6db8bf58f966b2	791693f7	2026-04-23T13:12:05+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 實作 multi-worker persistent Julia/XFoil pool	no
652	0dfa5bb7afa9dd9cd5a968227e8ec79b57c04e04	0dfa5bb7	2026-04-23T13:15:12+08:00	林禹安	feat	mission_birdman_concept	feat: 加入 Birdman CST 候選的 cheap prescreen	no
653	94c9538f2f374842842a95e5203473bd59bc9f6d	94c9538f	2026-04-23T13:48:49+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman Target-CL screening 設計規格	no
654	030ebe07a831e4de84aa9b2c35893ce49805e03b	030ebe07	2026-04-23T13:50:15+08:00	林禹安	docs	mission_birdman_concept	docs: 新增 Birdman Target-CL screening 實作計畫	no
655	8ba9ba0f5e5475418206ef6463d62d89fa3e2d3c	8ba9ba0f	2026-04-23T13:51:10+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: 加入真實主翼幾何感知 BL 保護	yes
656	6cdea7b21452ed6ef57b7ca58f4e3d1033752fae	6cdea7b2	2026-04-23T13:54:34+08:00	林禹安	feat	mission_birdman_concept	feat: 擴充 Birdman worker 的 solver fidelity contract	no
657	e4f071649c393b2ffb606e4d1421f60e066c6675	e4f07164	2026-04-23T13:55:01+08:00	林禹安	test	mission_birdman_concept	test: 補齊 Birdman solver fidelity contract 測試	no
658	913d8354b65fdb86aad12621ff0b5bd3b9a3af93	913d8354	2026-04-23T13:55:22+08:00	林禹安	test	mission_birdman_concept	test: 補齊 Birdman worker response metadata 測試	no
659	a9d582bc8ea105552eef1d74d2abd881b7f092ef	a9d582bc	2026-04-23T14:07:02+08:00	林禹安	feat	mission_birdman_concept	feat: 實作 Birdman Julia Target-CL screening 與 fallback	no
660	3717d75726e9cf1f6c41d09eae464a7dc611eb85	3717d757	2026-04-23T14:18:46+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman dual-track screening 與 finalist 複評	no
661	a59ad399c68d17ef06000d383292f671a9ec6e2a	a59ad399	2026-04-23T14:28:28+08:00	林禹安	docs	mission_birdman_concept	docs: 補上 Birdman Target-CL screening benchmark 報告	no
662	b19fe8f271a60253e808740061ad850e6b9c2dd5	b19fe8f2	2026-04-23T14:33:46+08:00	林禹安	feat	mission_birdman_concept	feat: 補上 Birdman worker negative cache 與分層快取	no
663	4a6ba55f7b6898750c333d4636e25872efd20b9f	4a6ba55f	2026-04-23T14:39:10+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman coarse-to-fine CST refinement	no
664	de5a36e05d0b3ca8c09810b2c144b6dc82dbf5f5	de5a36e0	2026-04-23T14:42:21+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: 補強 real-wing tip-near BL 截斷保護與診斷	yes
665	78e76eb7cd233fe8ec8e4f07c833366f86ec155b	78e76eb7	2026-04-23T14:43:18+08:00	林禹安	feat	mission_birdman_concept	feat: 改用 Birdman 全 zone 批次 screening 查詢	no
666	6822d18159c8650acace10208d2c264777997cff	6822d181	2026-04-23T14:47:28+08:00	林禹安	docs	mission_birdman_concept	docs: 補上 Birdman brute-force follow-up benchmark 報告	no
667	8501a1a8f51db50b6f6f31ba7abd8707dedcb1c1	8501a1a8	2026-04-23T15:26:04+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman 跨 concept 全域 screening 批次排程	no
668	3e3f8fdecf70b314e80a381a09b97403e2710650	3e3f8fde	2026-04-23T15:28:28+08:00	林禹安	docs	mission_birdman_concept	docs: 更新 Birdman brute-force follow-up benchmark 報告	no
669	813892cf10fc7b2156902ea1883803d65035834f	813892cf	2026-04-23T15:34:08+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強 truncation seam connector band 局部保護	yes
670	080690ae2695e8b7e8654568ef364a1897f0c028	080690ae	2026-04-23T16:43:10+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman successive-halving 搜尋並擴大解空間	no
671	d33e3796a87b4341390ee9a52833409f99e496dd	d33e3796	2026-04-23T16:44:11+08:00	林禹安	docs	mission_birdman_concept	docs: 更新 Birdman brute-force follow-up benchmark 報告	no
672	5c4716318aa35042cf7a0deefe5a19737443efe7	5c471631	2026-04-23T17:17:51+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman 多工況 AVL sizing 與 stall 評估	no
673	a45fe6cf582a8c44928740a39d398022a9df95a8	a45fe6cf	2026-04-23T17:32:02+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman 尾翼感知 trim 平衡模型	no
674	ef4c1deacf9c049889215df850889e7c5abded1c	ef4c1dea	2026-04-23T17:36:25+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman 尾翼 trim drag mission 回饋	no
675	9d300f36d97309000fba62201e2a0f64c3eb8d89	9d300f36	2026-04-23T19:22:52+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman safe clmax 3D 修正模型	no
676	0f553c438355cc73a43d1a8cb9ede830029df317	0f553c43	2026-04-23T20:04:11+08:00	林禹安	feat	mission_birdman_concept	feat: 對齊 Birdman feasibility-first ranking 與 low-speed sizing policy	no
677	06f2ca13f8d48815ecad0f03f6ccac5f2b683d48	06f2ca13	2026-04-23T20:12:10+08:00	林禹安	docs	candidate_go_mode_closure	docs: 記錄 shell_v4 truncation seam closure ring handoff	yes
678	f479727cd20a619e3432559b87a8f44bb79a9c52	f479727c	2026-04-23T20:13:35+08:00	林禹安	feat	mission_birdman_concept	feat: 對齊 Birdman zone airfoil scoring 與 stall gate contract	no
679	27733c10d52f51866f4133c4f7ff1b60595f442c	27733c10	2026-04-23T20:13:56+08:00	林禹安	feat	mission_birdman_concept	feat: 釐清 Birdman launch 與 turn gate policy 角色	no
680	aac4c9bd7543381b4e620211392da39c8512ce96	aac4c9bd	2026-04-23T21:02:55+08:00	林禹安	fix	candidate_go_mode_closure	fix: 改寫 shell_v4 closure ring family rebuild contract	yes
681	d8bcf53b12f43b66ee17253c0600973df5fa6173	d8bcf53b	2026-04-23T21:08:06+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman feasible-speed mission contract	no
682	77fb6d506d809c407bed2dc4fe2cc2297cb0dfd2	77fb6d50	2026-04-23T21:17:17+08:00	林禹安	feat	mission_birdman_concept	feat: 補上 Birdman mission limiter audit	no
683	4e92fa20f6d25d7357167ef2c8dd2221c8562dfd	4e92fa20	2026-04-23T21:42:29+08:00	林禹安	fix	candidate_go_mode_closure	fix: 補強 shell_v4 triangular end-cap closure fallback	yes
684	67214a27f3007c849e9be6b65a650333672bcf4f	67214a27	2026-04-23T21:48:59+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman pre-AVL feasible reference case	no
685	d8419811715fa3f0142038cab2518c9aad2bd2a2	d8419811	2026-04-23T22:00:26+08:00	林禹安	feat	mission_birdman_concept	feat: 補上 Birdman reference condition consistency audit	no
686	f30967a16a424b5687f850f90aac093058b795d5	f30967a1	2026-04-23T22:01:19+08:00	林禹安	fix	mission_birdman_concept	fix: 修正 Birdman min-power feasible case selector	no
687	30ceef588177a3d56e78de1cffc808f043092d65	30ceef58	2026-04-23T22:12:17+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: 整理 shell_v1 到 shell_v4 pipeline 演進	yes
688	e8c3d42d2805fbb565c342d861d143a62149efff	e8c3d42d	2026-04-23T22:19:05+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman selected airfoil AVL export contract	no
689	3046917a178c01dd89a0d47d2d2fa959a19390d3	3046917a	2026-04-23T22:27:17+08:00	林禹安	docs	planning_docs_reports	docs: 整理高保真 pipeline 完整發展史	yes
690	d1514d05192699fb8209bd8a56f5355de68e0d9d	d1514d05	2026-04-23T22:29:37+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman finalist post-airfoil AVL rerun	no
691	4774d5c3a0bcd1b3cc8e23af68b7845454ec7d36	4774d5c3	2026-04-23T22:52:10+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 Birdman iterative post-airfoil AVL rerun	no
692	cbcf0e65a3aa46058062ef807288a80ef9bece32	cbcf0e65	2026-04-23T23:00:19+08:00	林禹安	feat	mission_birdman_concept	feat: 補上 Birdman low-speed envelope audit	no
693	71a34861eca098d05af8c3d3aa55f639d5ea8f00	71a34861	2026-04-23T23:09:07+08:00	林禹安	feat	other	feat: 新增 topology compiler v1 骨架	yes
694	bb62d80ab487f6b2b6c165ae6a9a7ed76aa9a064	bb62d80a	2026-04-22T13:50:36+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman 概念設計設定模型	yes
695	73d770ad77033bf55d345e894f773ee97aea548d	73d770ad	2026-04-22T13:57:10+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 概念設定輸入驗證	yes
696	470421f6ecf4f2f9738f8730550674a1fb99d8f7	470421f6	2026-04-22T14:01:55+08:00	林禹安	fix	mission_birdman_concept	fix: 收緊 Birdman 概念設定掃描邊界	yes
697	0cfb8d1925dd5ac01282a4e918d04f3fbd504783	0cfb8d19	2026-04-22T14:08:10+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 概念設定物理一致性	yes
698	2cb36612aca045e1fb5adf20cb3644f015ce27aa	2cb36612	2026-04-22T14:50:05+08:00	林禹安	fix	mission_birdman_concept	fix: 釐清 Birdman 概念重量語意	yes
699	49872d4c38724cfbf161efcce9a6c28b3d21b972	49872d4c	2026-04-22T14:53:44+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman 概念幾何生成器	yes
700	7c39c08ce06dcc2308e3ce06fa508f2cd645db06	7c39c08c	2026-04-22T15:00:50+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 概念幾何契約	yes
701	284aac0aef0c95d1a880d60a03d167e95f3e28ce	284aac0a	2026-04-22T15:05:49+08:00	林禹安	fix	mission_birdman_concept	fix: 補強 Birdman 概念幾何不可變性	yes
702	773c2c2eef817688d3282338e4c8d311c814b9c4	773c2c2e	2026-04-22T15:09:38+08:00	林禹安	fix	mission_birdman_concept	fix: 改善 Birdman 概念站位分配	yes
703	c2b30498318e0f020671f2b77878762d686a7590	c2b30498	2026-04-22T15:13:14+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 新增概念設計翼段需求與 CST 模板	yes
704	ab85c1b4291cf7ccc27eb9d3086329f340947be6	ab85c1b4	2026-04-22T15:21:01+08:00	林禹安	fix	mission_birdman_concept	fix: 補強 Birdman 翼段需求契約	yes
705	22a9c4ac4a9bc385f112466ed5934d61798f3d1e	22a9c4ac	2026-04-22T15:23:41+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 翼段資料驗證	yes
706	7acca61e8432154840de9872f8132cfc26fe8100	7acca61e	2026-04-22T15:25:39+08:00	林禹安	fix	mission_birdman_concept	fix: 固定 Birdman lofting 區段順序	yes
707	5c55b4af525e032d25a45164c79b3b276c5cfa3e	5c55b4af	2026-04-22T15:27:56+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 新增 Julia XFoil airfoil worker 橋接	yes
708	8c2d436a75a524df0de954fd76711e0ba5053c9f	8c2d436a	2026-04-22T15:31:21+08:00	林禹安	fix	tests_fixes_hardening	fix: 補齊 Julia worker 路徑契約	yes
709	a31dd0cf980734eacde37c367fe503cf9781991d	a31dd0cf	2026-04-22T15:47:49+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強 Julia worker cache 與回應驗證	yes
710	32116980e09ebd6061d75f71f282958c6baf4bd8	32116980	2026-04-22T15:52:03+08:00	林禹安	fix	tests_fixes_hardening	fix: 補齊 Julia worker 查詢識別契約	yes
711	b78a47b3ad1a9e80e64df662ab28cc7ea417fa37	b78a47b3	2026-04-22T15:56:17+08:00	林禹安	feat	other	feat: 新增概念設計螺旋槳耦合與安全包絡線	yes
712	91b59f5aa097f022d96918814ba37f8d62a52653	91b59f5a	2026-04-22T16:01:36+08:00	林禹安	fix	tests_fixes_hardening	fix: 對齊概念設計安全包絡線契約	yes
713	816d323006c69846f9a060cc4f4d7755c56ea1d8	816d3230	2026-04-22T16:04:28+08:00	林禹安	fix	tests_fixes_hardening	fix: 對齊概念設計安全包絡線契約	yes
714	26e93270ecea02bc732e644534c837466e4f841e	26e93270	2026-04-22T16:04:56+08:00	林禹安	test	tests_fixes_hardening	test: 補齊概念設計轉彎失敗契約測試	yes
715	45b1e6713199bb846d3ee8073a1e381a7d23c084	45b1e671	2026-04-22T16:06:45+08:00	林禹安	feat	other	feat: 新增概念設計排名與主線交接輸出	yes
716	8455098eb81eac323f20bee72861b9302fbaced4	8455098e	2026-04-22T16:10:40+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強概念設計交接輸出契約	yes
717	ef52203c441c2df12259dff2d4a680038d53e39f	ef52203c	2026-04-22T16:14:25+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman 概念設計主流程與 CLI	yes
718	81ee4ff507907cf1a1a1c617d93e18d89741f608	81ee4ff5	2026-04-22T16:16:45+08:00	林禹安	fix	tests_fixes_hardening	fix: 收斂概念設計套件匯出介面	yes
719	5cfab1fafa667c447a577f93033759b63e69518e	5cfab1fa	2026-04-22T16:20:49+08:00	林禹安	fix	tests_fixes_hardening	fix: 補強概念設計主流程 smoke 契約	yes
720	4e788ec08286ca689b079614895a1088edb5e609	4e788ec0	2026-04-22T16:22:38+08:00	林禹安	fix	tests_fixes_hardening	fix: 補齊概念設計 worker provenance 契約	yes
721	e146b111a6bce87553bba3c4f1eacf1ed003718c	e146b111	2026-04-22T16:26:34+08:00	林禹安	fix	mission_birdman_concept	fix: 補齊 Birdman 概念設計 MVP 契約	yes
722	c3e34b849464ab3839abf482347738b3c829d704	c3e34b84	2026-04-22T16:34:39+08:00	林禹安	fix	tests_fixes_hardening	fix: 收斂概念設計安全與 worker 狀態契約	yes
723	996ddcca5e66b52d80d4fae464d1bac7a7bf6245	996ddcca	2026-04-22T16:50:27+08:00	林禹安	fix	aero_avl_vsp_airfoil	fix: 修正 Julia Xfoil worker 套件定義	yes
724	daff193ae649f3b81970087ad6f06e2956f70b7b	daff193a	2026-04-22T17:41:36+08:00	林禹安	feat	mission_birdman_concept	feat: 擴充 Birdman 上游 concept 設定介面	yes
725	14b8c3ab5811684e1c6451af46ed526e2af61a83	14b8c3ab	2026-04-22T17:42:18+08:00	林禹安	feat	mission_birdman_concept	feat: 新增 Birdman concept 的 OpenVSP handoff 匯出	yes
726	83ed4ebd10fef81cc3f0c30301ed7cc76184d8bd	83ed4ebd	2026-04-22T17:45:38+08:00	林禹安	feat	mission_birdman_concept	feat: 接上 concept pipeline 的 YAML 控制與 VSP 匯出	yes
